epoch,flightNo,id,cosparLaunchNo,failure
2019-12-17T00:14:24+00:00,078/B1056.3,6217,2019-091,False
2019-12-18T08:52:48+00:00,R 15000-008/133-12,6218,2019-092,False
2019-12-20T03:21:36+00:00,Y44,6220,2019-093,False
2019-12-20T11:31:12+00:00,AV-080,6219,2019-094,False
2019-12-24T12:00:00+00:00,935-66/3L,6221,2019-095,False
2019-12-26T23:16:48+00:00,None,6222,2019-096,False
2019-12-27T12:43:12+00:00,Y3,6223,2019-097,False
2020-01-07T02:24:00+00:00,079/B1049.4,6225,2020-001,False
2020-01-07T15:21:36+00:00,Y62,6224,2020-002,False
2020-01-15T02:52:48+00:00,Y58,6226,2020-003,False
2020-01-16T03:07:12+00:00,Y9,6227,2020-004,False
2020-01-16T21:07:12+00:00,VA251 (5110),6228,2020-005,False
2020-01-29T14:09:36+00:00,081/B1051.3,6243,2020-006,False
2020-01-31T02:52:48+00:00,11,6271,2020-007,False
2020-02-06T21:36:00+00:00,U 15000-048/123-01,6229,2020-008,False
2020-02-09T01:40:48+00:00,H-IIA-41,6272,2020-009,False
2020-02-09T15:50:24+00:00,4 MRS.C001,6274,2020-F01,True
2020-02-10T04:04:48+00:00,AV-087,6273,2020-010,False
2020-02-15T20:24:00+00:00,2TRS2S1.12 (12),6230,2020-011,False
2020-02-17T15:07:12+00:00,082/B1056.4,6231,2020-012,False
2020-02-18T22:19:12+00:00,VA252 (5111),6242,2020-013,False
2020-02-19T21:07:12+00:00,Y61,6275,2020-014,False
2020-02-20T08:24:00+00:00,780-21- 118/111-303,6278,2020-015,False
2020-03-07T04:48:00+00:00,083/B1059.2,6276,2020-016,False
2020-03-09T12:00:00+00:00,Y69,6277,2020-017,False
2020-03-16T13:40:48+00:00,Y1,6316,2020-F02,True
2020-03-16T18:28:48+00:00,760-58- 145/112-11,6279,2020-018,False
2020-03-18T12:14:24+00:00,084/B1048.5,6283,2020-019,False
2020-03-21T17:02:24+00:00,N 15000-049/123-02,6280,2020-020,False
2020-03-24T03:36:00+00:00,Y42,6281,2020-021,False
2020-03-26T20:24:00+00:00,AV-086,6282,2020-022,False
2020-04-09T08:09:36+00:00,V 15000-042,6315,2020-023,False
2020-04-09T11:45:36+00:00,Y71,6317,2020-F03,True
2020-04-22T04:04:48+00:00,FTM-C2,6318,2020-024,False
2020-04-22T19:26:24+00:00,085/B1051.4,6319,2020-025,False
2020-04-25T01:55:12+00:00,Ya15000-038,6331,2020-026,False
2020-05-05T10:04:48+00:00,Y1,6320,2020-027,False
2020-05-12T01:12:00+00:00,Y6,6321,2020-028,False
2020-05-17T13:12:00+00:00,AV-081,6332,2020-029,False
2020-05-20T17:31:12+00:00,H-IIB-F9,6322,2020-030,False
2020-05-22T07:26:24+00:00,-          /,6323,2020-031,False
2020-05-25T19:55:12+00:00,R02,6340,2020-F04,True
2020-05-29T20:09:36+00:00,Y8,6324,2020-032,False
2020-05-30T19:26:24+00:00,086/B1058.1,6325,2020-033,False
2020-05-31T08:52:48+00:00,Y51,6326,2020-034,False
2020-06-04T01:26:24+00:00,087/B1049.5,6334,2020-035,False
2020-06-10T18:28:48+00:00,Y40,6333,2020-036,False
2020-06-13T05:16:48+00:00,12,6339,2020-037,False
2020-06-13T09:21:36+00:00,088/B1059.3,6335,2020-038,False
2020-06-17T07:12:00+00:00,Y52,6336,2020-039,False
2020-06-23T01:40:48+00:00,Y68,6337,2020-040,False
2020-06-30T20:09:36+00:00,089/B1060.1,6338,2020-041,False
2020-07-03T03:07:12+00:00,Y43,6341,2020-042,False
2020-07-04T21:21:36+00:00,13,6356,2020-F05,True
2020-07-04T23:45:36+00:00,Y29,6342,2020-043,False
2020-07-06T00:57:36+00:00,11,6353,2020-044,False
2020-07-09T12:14:24+00:00,Y64,6343,2020-045,False
2020-07-10T04:19:12+00:00,Y1,6357,2020-F06,True
2020-07-15T13:40:48+00:00,7,6354,2020-046,False
2020-07-19T22:04:48+00:00,H-IIA-42,6345,2020-047,False
2020-07-20T21:36:00+00:00,090/B1058.2,6344,2020-048,False
2020-07-23T04:48:00+00:00,Y4,6355,2020-049,False
2020-07-23T14:24:00+00:00,Ya15000-040,6346,2020-050,False
2020-07-25T03:07:12+00:00,Y45,6347,2020-051,False
2020-07-30T11:45:36+00:00,AV-088,6348,2020-052,False
2020-07-30T21:21:36+00:00,935-67/99568,6349,2020-053,False
2020-08-06T04:04:48+00:00,Y56,6350,2020-054,False
2020-08-07T05:16:48+00:00,091/B1051.5,6351,2020-055,False
2020-08-15T22:04:48+00:00,VA253 (5112),6352,2020-056,False
2020-08-18T14:24:00+00:00,092/B1049.6,6359,2020-057,False
2020-08-23T02:24:00+00:00,Y57,6358,2020-058,False
2020-08-30T23:16:48+00:00,093/B1059.4,6360,2020-059,False
2020-08-31T03:07:12+00:00,14,6361,2020-060,False
2020-09-03T01:55:12+00:00,VV16,6362,2020-061,False
2020-09-03T12:43:12+00:00,094/B1060.2,6364,2020-062,False
2020-09-04T07:26:24+00:00,T3,6363,2020-063,False
2020-09-07T06:00:00+00:00,Y46,6365,2020-064,False
2020-09-12T03:21:36+00:00,LV0004,6372,2020-F07,True
2020-09-12T05:02:24+00:00,Y3,6373,2020-F08,True
2020-09-15T01:26:24+00:00,Y2,6366,2020-065,False
2020-09-21T05:45:36+00:00,Y41,6367,2020-066,False
2020-09-27T03:21:36+00:00,Y42,6368,2020-067,False
2020-09-28T11:16:48+00:00,T 15000-025/112-501,6369,2020-068,False
2020-10-03T01:12:00+00:00,2TRS2S1.13? (13),6370,2020-069,False
2020-10-06T11:31:12+00:00,095/B1058.3,6374,2020-070,False
2020-10-11T17:02:24+00:00,Y63,6371,2020-071,False
2020-10-14T05:45:36+00:00,Kh15000-045,6375,2020-072,False
2020-10-18T12:28:48+00:00,096/B1051.6,6376,2020-073,False
2020-10-24T15:36:00+00:00,097/B1060.3,6380,2020-074,False
2020-10-25T19:12:00+00:00,G 15000-031/112-12,6377,2020-075,False
2020-10-26T15:21:36+00:00,Y43,6378,2020-076,False
2020-10-28T21:21:36+00:00,15,6379,2020-077,False
2020-11-05T23:31:12+00:00,098/B1062.1,6381,2020-078,False
2020-11-06T03:21:36+00:00,Y3,6382,2020-079,False
2020-11-07T07:12:00+00:00,Y1,6384,2020-080,False
2020-11-07T09:36:00+00:00,PSLV-C49,6383,2020-081,False
2020-11-12T16:04:48+00:00,Y73,6385,2020-082,False
2020-11-13T22:33:36+00:00,AV-090,6439,2020-083,False
2020-11-16T00:28:48+00:00,099/B1061.1,6386,2020-084,False
2020-11-17T01:55:12+00:00,VV17,6441,2020-F09,True
2020-11-20T02:24:00+00:00,16,6387,2020-085,False
2020-11-21T17:16:48+00:00,100/B1063.1,6440,2020-086,False
2020-11-23T20:24:00+00:00,Y5,6388,2020-087,False
2020-11-25T02:09:36+00:00,101/B1049.7,6390,2020-088,False
2020-11-29T07:26:24+00:00,H-IIA-43,6389,2020-089,False
2020-12-02T01:26:24+00:00,N 15000-010/133-18,6391,2020-090,False
2020-12-03T01:12:00+00:00,N 15000-045/112-502,6392,2020-091,False
2020-12-03T15:07:12+00:00,None,6456,2020-F11,True
2020-12-06T04:04:48+00:00,Y70,6393,2020-092,False
2020-12-06T16:19:12+00:00,102/B1058.4,6394,2020-093,False
2020-12-09T20:09:36+00:00,Y9,6395,2020-094,False
2020-12-11T01:12:00+00:00,D4-41/D385,6452,2020-095,False
2020-12-13T17:31:12+00:00,103/B1051.7,6396,2020-096,False
2020-12-14T05:45:36+00:00,71752 (2LM)/88802,6397,2020-097,False
2020-12-15T10:04:48+00:00,17,6398,2020-098,False
2020-12-15T20:52:48+00:00,LV0005,6455,2020-F10,True
2020-12-17T10:04:48+00:00,PSLV-C50,6399,2020-099,False
2020-12-18T12:28:48+00:00,V 15000-004/123-08,6400,2020-100,False
2020-12-19T13:55:12+00:00,104/B1059.5,6453,2020-101,False
2020-12-22T04:33:36+00:00,Y1,6401,2020-102,False
2020-12-27T15:50:24+00:00,Y35,6402,2020-103,False
2020-12-29T16:48:00+00:00,R 15000-006/133-11,6454,2020-104,False
2021-01-08T02:09:36+00:00,105/B1060.4,6457,2021-001,False
2021-01-17T19:40:48+00:00,R03,6458,2021-002,False
2021-01-19T16:19:12+00:00,Y74,6459,2021-003,False
2021-01-20T07:26:24+00:00,18,6460,2021-004,False
2021-01-20T12:57:36+00:00,106/B1051.8,6462,2021-005,False
2021-01-24T14:52:48+00:00,107/B1058.5,6461,2021-006,False
2021-01-29T04:48:00+00:00,Y31,6463,2021-007,False
2021-02-01T08:09:36+00:00,Y2,6514,2021-F01,True
2021-02-02T20:38:24+00:00,None,6464,2021-008,False
2021-02-04T06:14:24+00:00,108/B1060.5,6466,2021-009,False
2021-02-04T15:36:00+00:00,Y77,6465,2021-010,False
2021-02-15T04:48:00+00:00,V 15000-041,6467,2021-011,False
2021-02-16T04:04:48+00:00,109/B1059.6,6469,2021-012,False
2021-02-20T17:31:12+00:00,2TRS2S1.14? (14),6468,2021-013,False
2021-02-24T02:24:00+00:00,Y32,6470,2021-014,False
2021-02-28T04:48:00+00:00,PSLV-C51,6471,2021-015,False
2021-02-28T06:57:36+00:00,N 15000-032/122-07,6472,2021-016,False
2021-03-04T08:24:00+00:00,110/B1049.8,6473,2021-017,False
2021-03-11T08:09:36+00:00,111/B1058.6,6476,2021-018,False
2021-03-11T17:45:36+00:00,Y2,6474,2021-019,False
2021-03-13T02:24:00+00:00,Y42,6475,2021-020,False
2021-03-14T10:04:48+00:00,112/B1051.9,6506,2021-021,False
2021-03-22T06:00:00+00:00,V 15000-044/122-05,6507,2021-022,False
2021-03-22T22:33:36+00:00,19,6505,2021-023,False
2021-03-24T08:24:00+00:00,113/B1060.6,6510,2021-024,False
2021-03-25T02:52:48+00:00,V 15000-005/123-09,6509,2021-025,False
2021-03-30T22:48:00+00:00,Y36,6511,2021-026,False
2021-04-07T16:33:36+00:00,114/B1058.7,6515,2021-027,False
2021-04-08T23:02:24+00:00,Y49,6513,2021-028,False
2021-04-09T07:40:48+00:00,Kh15000-046,6512,2021-029,False
2021-04-23T09:50:24+00:00,115/B1061.2,6517,2021-030,False
2021-04-25T22:19:12+00:00,V 15000-006/123-11,6518,2021-031,False
2021-04-26T20:52:48+00:00,D4-42/D386,6532,2021-032,False
2021-04-27T03:21:36+00:00,Y5,6519,2021-033,False
2021-04-29T01:55:12+00:00,VV18,6521,2021-034,False
2021-04-29T03:21:36+00:00,Y2,6520,2021-035,False
2021-04-29T03:50:24+00:00,116/B1060.7,6523,2021-036,False
2021-04-30T07:26:24+00:00,Y34,6522,2021-037,False
2021-05-04T18:57:36+00:00,117/B1049.9,6526,2021-038,False
2021-05-06T18:14:24+00:00,Y47,6525,2021-039,False
2021-05-09T06:43:12+00:00,118/B1051.10,6527,2021-040,False
2021-05-15T11:16:48+00:00,20,6542,2021-F02,True
2021-05-15T23:02:24+00:00,119/B1058.8,6533,2021-041,False
2021-05-18T17:31:12+00:00,AV-091,6528,2021-042,False
2021-05-19T04:04:48+00:00,Y48,6529,2021-043,False
2021-05-26T18:57:36+00:00,120/B1063.2,6536,2021-044,False
2021-05-28T17:45:36+00:00,V 15000-007/123-10,6534,2021-045,False
2021-05-29T12:57:36+00:00,Y3,6535,2021-046,False
2021-06-02T16:19:12+00:00,Y72,6537,2021-047,False
2021-06-03T17:31:12+00:00,121/B1067.1,6538,2021-048,False
2021-06-06T04:19:12+00:00,122/B1061.3,6539,2021-049,False
2021-06-11T03:07:12+00:00,Y54,6540,2021-050,False
2021-06-12T00:00:00+00:00,5,6559,2021-F03,True
2021-06-13T08:09:36+00:00,F45 /XS053,6541,2021-051,False
2021-06-15T13:40:48+00:00,12,6557,2021-052,False
2021-06-17T01:26:24+00:00,Y12,6543,2021-053,False
2021-06-17T16:04:48+00:00,123/B1062.2,6544,2021-054,False
2021-06-18T06:28:48+00:00,Y48,6545,2021-055,False
2021-06-23T00:00:00+00:00,6,6560,2021-F04,True
2021-06-25T19:55:12+00:00,None,6546,2021-056,False
2021-06-29T23:31:12+00:00,B 15000-043,6547,2021-057,False
2021-06-30T14:52:48+00:00,R04,6548,2021-058,False
2021-06-30T19:26:24+00:00,124/B1060.8,6552,2021-059,False
2021-07-01T12:43:12+00:00,V 15000-008/123-12,6558,2021-060,False
2021-07-03T02:52:48+00:00,Y74,6549,2021-061,False
2021-07-04T23:31:12+00:00,Y43,6550,2021-062,False
2021-07-06T15:50:24+00:00,Y18,6551,2021-063,False
2021-07-09T12:00:00+00:00,Y6,6561,2021-064,False
2021-07-19T00:14:24+00:00,Y49,6562,2021-065,False
2021-07-21T14:52:48+00:00,535-45,6563,2021-066,False
2021-07-29T04:04:48+00:00,Y62,6566,2021-067,False
2021-07-29T06:00:00+00:00,21,6564,2021-068,False
2021-07-30T21:07:12+00:00,VA254 (5113),6565,2021-069,False
2021-08-03T07:40:48+00:00,Y5,6573,2021-F05,True
2021-08-04T11:02:24+00:00,Y7,6567,2021-070,False
2021-08-05T16:33:36+00:00,Y76,6568,2021-071,False
2021-08-10T22:04:48+00:00,2TRS2S1.15? (15),6574,2021-072,False
2021-08-12T00:14:24+00:00,GLSV-F10,6589,2021-F06,True
2021-08-17T01:40:48+00:00,VV19,6575,2021-073,False
2021-08-18T22:33:36+00:00,Y50,6576,2021-074,False
2021-08-21T22:19:12+00:00,N 15000-050/123-03,6577,2021-075,False
2021-08-24T11:16:48+00:00,Y51,6578,2021-076,False
2021-08-24T15:36:00+00:00,Y78,6579,2021-077,False
2021-08-28T22:33:36+00:00,LV0006,6590,2021-F07,True
2021-08-29T07:12:00+00:00,125/B1061.4,6582,2021-078,False
2021-09-03T01:55:12+00:00,FLTA001,6591,2021-F08,True
2021-09-07T03:07:12+00:00,Y40,6584,2021-079,False
2021-09-09T11:45:36+00:00,Y86,6593,2021-080,False
2021-09-09T19:55:12+00:00,None,6586,2021-081,False
2021-09-14T03:50:24+00:00,126/B1049.10,6585,2021-082,False
2021-09-14T18:14:24+00:00,N 15000-051/123-05,6587,2021-083,False
2021-09-16T00:00:00+00:00,127/B1062.3,6588,2021-084,False
2021-09-20T07:12:00+00:00,Y4,6592,2021-085,False
2021-09-27T06:14:24+00:00,Y4,6594,2021-086,False
2021-09-27T08:24:00+00:00,Y81,6595,2021-087,False
2021-09-27T18:14:24+00:00,AV-092,6596,2021-088,False
2021-10-05T08:52:48+00:00,Kh15000-047,6597,2021-089,False
2021-10-14T09:36:00+00:00,Kh15000-009/123-14,6630,2021-090,False
2021-10-14T10:48:00+00:00,Y53,6629,2021-091,False
2021-10-15T16:19:12+00:00,Y13,6631,2021-092,False
2021-10-16T09:36:00+00:00,AV-096,6723,2021-093,False
2021-10-21T07:55:12+00:00,1,6724,2021-F09,True
2021-10-24T01:26:24+00:00,Y83,6632,2021-094,False
2021-10-24T02:09:36+00:00,VA255 (5115),6633,2021-095,False
2021-10-26T02:24:00+00:00,H-IIA-44,6634,2021-096,False
2021-10-27T06:14:24+00:00,Y5,6637,2021-097,False
2021-10-28T00:00:00+00:00,S 15000-049,6638,2021-098,False
2021-11-03T07:40:48+00:00,Y41,6639,2021-099,False
2021-11-05T02:24:00+00:00,Y8,6650,2021-100,False
2021-11-06T02:52:48+00:00,Y63,6651,2021-101,False
2021-11-09T00:57:36+00:00,E-5,6657,2021-102,False
2021-11-11T02:09:36+00:00,128/B1067.2,6660,2021-103,False
2021-11-13T12:14:24+00:00,129/B1058.9,6668,2021-104,False
2021-11-16T09:21:36+00:00,VV20,6666,2021-105,False
2021-11-18T01:40:48+00:00,22,6670,2021-106,False
2021-11-20T01:55:12+00:00,Y52,6673,2021-107,False
2021-11-20T06:14:24+00:00,LV0007,6674,2021-108,False
2021-11-22T23:45:36+00:00,Y37,6678,2021-109,False
2021-11-24T06:14:24+00:00,130/B1063.3,6680,2021-110,False
2021-11-24T13:12:00+00:00,Ya15000-054,6681,2021-111,False
2021-11-24T23:45:36+00:00,Y13,6684,2021-112,False
2021-11-25T01:12:00+00:00,-          /111-305,6683,2021-113,False
2021-11-26T16:33:36+00:00,Y79,6686,2021-114,False
2021-12-02T23:16:48+00:00,131/B1060.9,6705,2021-115,False
2021-12-05T00:14:24+00:00,U 15000-015/133-13,6756,2021-116,False
2021-12-07T04:19:12+00:00,Y2,6699,2021-117,False
2021-12-07T10:19:12+00:00,AV-093,6702,2021-118,False
2021-12-08T07:40:48+00:00,S 15000-053,6704,2021-119,False
2021-12-09T00:00:00+00:00,23,6707,2021-120,False
2021-12-09T06:00:00+00:00,132/B1061.5,6708,2021-121,False
2021-12-10T00:14:24+00:00,Y47,6710,2021-122,False
2021-12-13T12:00:00+00:00,535-46/88536,6717,2021-123,False
2021-12-13T16:04:48+00:00,Y82,6714,2021-124,False
2021-12-15T01:55:12+00:00,Y17,6757,2021-F10,True
2021-12-18T12:43:12+00:00,133/B1051.11,6736,2021-125,False
2021-12-19T04:04:48+00:00,134/B1067.3,6729,2021-126,False
2021-12-21T10:04:48+00:00,135/B1069.1,6732,2021-127,False
2021-12-22T15:36:00+00:00,H-IIA-45,6734,2021-128,False
2021-12-23T10:19:12+00:00,Y3,6737,2021-129,False
2021-12-25T12:14:24+00:00,VA256 (5114),6741,2021-130,False
2021-12-26T03:07:12+00:00,Y39,6742,2021-131,False
2021-12-27T13:12:00+00:00,N 15000-052/123-04,6746,2021-132,False
2021-12-27T18:57:36+00:00,71753 (3L)/1L,6744,2021-133,False
2021-12-29T11:16:48+00:00,Y41,6748,2021-134,False
2021-12-29T16:48:00+00:00,Y84,6749,2021-135,False
2021-12-30T03:36:00+00:00,6 UKS.C001,6758,2021-F11,True
2022-01-06T21:50:24+00:00,136/B1062.4,6767,2022-001,False
2022-01-13T15:21:36+00:00,137/B1058.10,6779,2022-002,False
2022-01-13T22:48:00+00:00,R05,6772,2022-003,False
2022-01-17T02:38:24+00:00,Y70,6776,2022-004,False
2022-01-19T02:09:36+00:00,138/B1060.10,6785,2022-005,False
2022-01-21T18:57:36+00:00,AV-084,6857,2022-006,False
2022-01-25T23:45:36+00:00,Y29,6788,2022-007,False
2022-01-31T23:16:48+00:00,139/B1052.3,6795,2022-008,False
2022-02-02T20:24:00+00:00,140/B1071.1,6858,2022-009,False
2022-02-03T18:14:24+00:00,141/B1061.6,6804,2022-010,False
2022-02-05T06:57:36+00:00,780-72-195/ 111-401,6802,2022-011,False
2022-02-10T18:14:24+00:00,Ya15000-018/133-19,6814,2022-012,False
2022-02-10T19:55:12+00:00,LV0008,6943,2022-F01,True
2022-02-14T00:28:48+00:00,PSLV-C52,6815,2022-013,False
2022-02-15T04:19:12+00:00,S 15000-056,6819,2022-014,False
2022-02-19T17:45:36+00:00,2TRS2S1.16? (16),6824,2022-015,False
2022-02-21T14:38:24+00:00,142/B1058.11,6831,2022-016,False
2022-02-25T17:16:48+00:00,143/B1063.4,6840,2022-017,False
2022-02-26T23:45:36+00:00,Y30,6835,2022-018,False
2022-02-27T03:07:12+00:00,Y2,6834,2022-019,False
2022-02-28T20:38:24+00:00,24,6838,2022-020,False
2022-03-01T21:36:00+00:00,AV-095,6942,2022-021,False
2022-03-03T14:24:00+00:00,144/B1060.11,6841,2022-022,False
2022-03-05T06:00:00+00:00,Y62,6861,2022-023,False
2022-03-08T05:02:24+00:00,OM-C2,6865,2022-024,False
2022-03-09T13:40:48+00:00,145/B1052.4,6882,2022-025,False
2022-03-15T16:19:12+00:00,LV0009,6879,2022-026,False
2022-03-17T07:12:00+00:00,Y47,6884,2022-027,False
2022-03-18T15:50:24+00:00,S 15000-050,6886,2022-028,False
2022-03-19T04:48:00+00:00,146/B1051.12,6891,2022-029,False
2022-03-22T12:43:12+00:00,760-97-216/ 111-30x,6892,2022-030,False
2022-03-29T09:50:24+00:00,Y1,6932,2022-031,False
2022-03-30T02:24:00+00:00,Y10,6935,2022-032,False
2022-04-01T16:19:12+00:00,147/B1061.7,6946,2022-033,False
2022-04-02T12:43:12+00:00,25,6939,2022-034,False
2022-04-06T23:45:36+00:00,Y38,6948,2022-035,False
2022-04-07T11:16:48+00:00,None,6949,2022-036,False
2022-04-08T15:21:36+00:00,148/B1062.5,6951,2022-037,False
2022-04-15T12:00:00+00:00,Y89,6959,2022-038,False
2022-04-15T18:14:24+00:00,Y28,6960,2022-039,False
2022-04-17T13:12:00+00:00,149/B1071.2,7100,2022-040,False
2022-04-21T17:45:36+00:00,150/B1060.12,6974,2022-041,False
2022-04-27T07:55:12+00:00,151/B1067.4,6978,2022-042,False
2022-04-29T04:04:48+00:00,Y70,6982,2022-043,False
2022-04-29T19:55:12+00:00,71602?/1L,6983,2022-044,False
2022-04-29T21:21:36+00:00,152/B1062.6,6991,2022-045,False
2022-04-30T03:36:00+00:00,Y3,6985,2022-046,False
2022-05-02T22:48:00+00:00,26,7000,2022-047,False
2022-05-05T02:38:24+00:00,Y79,6993,2022-048,False
2022-05-06T09:36:00+00:00,153/B1058.12,7005,2022-049,False
2022-05-09T18:00:00+00:00,Y5,6999,2022-050,False
2022-05-13T07:12:00+00:00,Y4,7159,2022-F02,True
2022-05-13T22:04:48+00:00,154/B1063.5,7019,2022-051,False
2022-05-14T20:38:24+00:00,155/B1073.1,7023,2022-052,False
2022-05-18T11:02:24+00:00,156/B1052.5,7032,2022-053,False
2022-05-19T08:09:36+00:00,780-21-118,7021,2022-054,False
2022-05-19T22:48:00+00:00,AV-082,7024,2022-055,False
2022-05-20T10:33:36+00:00,Y53/Y5,7025,2022-056,False
2022-05-25T18:28:48+00:00,157/B1061.8,7041,2022-057,False
2022-06-02T04:04:48+00:00,Y65,7043,2022-058,False
2022-06-03T09:36:00+00:00,Ya15000-128,7045,2022-059,False
2022-06-05T02:38:24+00:00,Y14,7048,2022-060,False
2022-06-08T21:07:12+00:00,158/B1062.7,7052,2022-061,False
2022-06-12T17:45:36+00:00,LV0010,7160,2022-F03,True
2022-06-17T16:04:48+00:00,159/B1060.13,7070,2022-062,False
2022-06-18T14:24:00+00:00,160/B1071.3,7064,2022-063,False
2022-06-19T04:33:36+00:00,161/B1061.9,7066,2022-064,False
2022-06-21T06:57:36+00:00,2,7068,2022-065,False
2022-06-22T02:09:36+00:00,Y23,7071,2022-066,False
2022-06-22T21:50:24+00:00,VA257 (5116),7072,2022-067,False
2022-06-23T02:24:00+00:00,Y64,7074,2022-068,False
2022-06-27T15:50:24+00:00,Y46,7079,2022-069,False
2022-06-28T09:50:24+00:00,27,7081,2022-070,False
2022-06-29T21:07:12+00:00,162/B1073.2,7083,2022-071,False
2022-06-30T12:28:48+00:00,PLSV-C53,7085,2022-072,False
2022-07-01T23:16:48+00:00,AV-094,7158,2022-073,False
2022-07-02T06:57:36+00:00,R06,7089,2022-074,False
2022-07-07T09:21:36+00:00,Ya15000-056/ 112-13,7087,2022-075,False
2022-07-07T13:12:00+00:00,163/B1058.13,7102,2022-076,False
2022-07-11T01:40:48+00:00,164/B1063.6,7107,2022-077,False
2022-07-12T16:33:36+00:00,Y85,7103,2022-078,False
2022-07-13T06:28:48+00:00,28,7301,2022-079,False
2022-07-13T13:12:00+00:00,VV21,7108,2022-080,False
2022-07-15T00:43:12+00:00,165/B1067.5,7109,2022-081,False
2022-07-15T23:02:24+00:00,Y71,7111,2022-082,False
2022-07-17T14:24:00+00:00,166/B1051.13,7117,2022-083,False
2022-07-22T17:45:36+00:00,167/B1071.4,7128,2022-084,False
2022-07-24T06:28:48+00:00,Y3,7121,2022-085,False
2022-07-24T13:40:48+00:00,168/B1062.8,7130,2022-086,False
2022-07-27T04:19:12+00:00,Y1,7127,2022-087,False
2022-07-29T13:26:24+00:00,Y65,7132,2022-088,False
2022-08-01T20:24:00+00:00,None,7136,2022-089,False
2022-08-04T03:07:12+00:00,Y40,7141,2022-090,False
2022-08-04T05:02:24+00:00,29,7302,2022-091,False
2022-08-04T10:33:36+00:00,AV-097,7142,2022-092,False
2022-08-04T16:04:48+00:00,T4,7143,2022-093,False
2022-08-04T23:02:24+00:00,169/B1052.6,7145,2022-094,False
2022-08-07T03:50:24+00:00,SSLV-D1,7378,2022-F04,True
2022-08-09T04:04:48+00:00,Y3,7151,2022-095,False
2022-08-09T05:45:36+00:00,Ya15000-055/ 123-06,7150,2022-096,False
2022-08-10T02:09:36+00:00,170/B1073.3,7165,2022-097,False
2022-08-10T04:48:00+00:00,Y10,7153,2022-098,False
2022-08-12T21:36:00+00:00,171/B1061.10,7172,2022-099,False
2022-08-19T17:31:12+00:00,Y66,7303,2022-100,False
2022-08-19T19:26:24+00:00,172/B1062.9,7174,2022-101,False
2022-08-23T02:38:24+00:00,Y15,7178,2022-102,False
2022-08-24T03:07:12+00:00,Y75,7180,2022-103,False
2022-08-28T03:36:00+00:00,173/B1069.2,7190,2022-104,False
2022-08-31T05:45:36+00:00,174/B1063.7,7198,2022-105,False
2022-09-02T23:45:36+00:00,Y52,7192,2022-106,False
2022-09-05T02:09:36+00:00,175/B1052.7,7208,2022-107,False
2022-09-06T02:24:00+00:00,Y16,7199,2022-108,False
2022-09-06T04:19:12+00:00,Y67,7197,2022-109,False
2022-09-07T21:50:24+00:00,VA258 (5117),7203,2022-110,False
2022-09-11T01:26:24+00:00,176/B1058.14,7218,2022-111,False
2022-09-13T13:12:00+00:00,Y5,7211,2022-112,False
2022-09-15T20:38:24+00:00,30,7213,2022-113,False
2022-09-19T00:14:24+00:00,177/B1067.6,7225,2022-114,False
2022-09-20T23:16:48+00:00,Y76,7221,2022-115,False
2022-09-21T13:55:12+00:00,S 15000-051,7222,2022-116,False
2022-09-24T22:19:12+00:00,D4-43/D387,7304,2022-117,False
2022-09-24T22:48:00+00:00,Y14,7228,2022-118,False
2022-09-24T23:31:12+00:00,178/B1073.4,7236,2022-119,False
